Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2N3U8uTYhjX2KwGT0pf5x0,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)","AT.LONG.LAST.A$AP","A$AP Rocky,Rod Stewart,Miguel,Mark Ronson",2015-05-26,260986,81,g67f3jh6yh9zz6intmi4rh3nk,2024-09-28T21:16:49Z,"rap,soft rock,r&b","A$AP Worldwide/Polo Grounds Music/RCA Records",0.394,0.661,4,-8.684,1,0.192,0.00996,0,0.343,0.335,149.818,4
6PnluwP0fjGnpIBsqTdUTq,"Pretty When You Cry","Ultraviolence (Deluxe)","Lana Del Rey",2014-01-01,234146,76,g67f3jh6yh9zz6intmi4rh3nk,2024-09-29T13:39:59Z,"","Polydor Records",0.509,0.547,10,-6.548,0,0.0417,0.399,0,0.215,0.197,109.436,4
11MyiSGZSYSmhhqwGUTtAq,"Sad Girl","Ultraviolence (Deluxe)","Lana Del Rey",2014-01-01,317760,79,g67f3jh6yh9zz6intmi4rh3nk,2024-09-29T13:43:24Z,"","Polydor Records",0.345,0.587,5,-8.346,1,0.0364,0.539,0.0731,0.119,0.258,119.479,4
2HafqoJbgXdtjwCOvNEF14,"Si No Estás","Si No Estás","iñigo quintero",2022-09-23,184061,80,g67f3jh6yh9zz6intmi4rh3nk,2024-09-29T15:41:54Z,"","Acqustic",0.537,0.421,5,-8.72,1,0.0285,0.827,0,0.138,0.524,98.224,4
754kgU5rWscRTfvlsuEwFp,"Kiss Me","Sixpence None the Richer","Sixpence None The Richer",1997-11-22,208680,83,g67f3jh6yh9zz6intmi4rh3nk,2024-10-03T13:19:55Z,"","Word Entertainment",0.526,0.749,3,-6.964,1,0.0283,0.023,0.00000176,0.0692,0.421,99.982,4
2QUlMbvD9bL8wHqfsoqoet,"Stop The World I Wanna Get Off With You","Why'd You Only Call Me When You're High?","Arctic Monkeys",2013-09-02,191040,70,g67f3jh6yh9zz6intmi4rh3nk,2024-10-06T20:57:44Z,"indie,garage rock","Domino Recording Co",0.661,0.73,6,-6.779,0,0.0574,0.0537,0.0000344,0.14,0.53,95.027,4
2Y0iGXY6m6immVb2ktbseM,"Little Dark Age","Little Dark Age","MGMT",2018-02-09,299960,77,g67f3jh6yh9zz6intmi4rh3nk,2024-10-09T16:01:59Z,"indie","Columbia",0.705,0.712,6,-6.156,1,0.0385,0.0102,0.000855,0.1,0.62,97.512,4
3gGMsx3jxYKfhXq8LMj1tz,"Vanished","Crystal Castles","Crystal Castles",2008-03-16,242960,69,g67f3jh6yh9zz6intmi4rh3nk,2024-10-09T16:02:20Z,"witch house,electroclash,new rave,dance alternatywny","Different Recordings",0.707,0.87,0,-6.659,0,0.0297,0.00182,0.0000742,0.294,0.663,119.98,4
51rfRCiUSvxXlCSCfIztBy,"I Love You, I'm Sorry","The Secret of Us","Gracie Abrams",2024-06-21,157146,89,g67f3jh6yh9zz6intmi4rh3nk,2024-10-13T23:01:11Z,"","Gracie Abrams, under exclusive license to Interscope Records",0.53,0.406,10,-7.507,1,0.033,0.656,0,0.133,0.338,115.94,3
5r67bGhYXZNqk2m2Wupfmu,"Pour It Up","Unapologetic (Deluxe)","Rihanna",2012-12-11,161200,70,g67f3jh6yh9zz6intmi4rh3nk,2024-10-14T10:05:47Z,"","Def Jam Recordings",0.785,0.478,2,-8.735,1,0.0419,0.0259,0,0.0908,0.39,134.003,4
4S78rQHd6cSC8g2TfdNJTf,"Lloret de Mar","Lloret de Mar","Mata",2024-09-16,125732,68,g67f3jh6yh9zz6intmi4rh3nk,2024-10-14T10:46:01Z,"","¸¸♬·¯·♩¸¸♪·¯·♫¸¸♫·¯·♪",0.773,0.744,0,-6.478,0,0.058,0.431,0.000119,0.0836,0.348,104.997,4
0jQLsM75kFEYBGSBEqvhpZ,"Fiji","Café Belga","Taco Hemingway",2018-07-13,242560,55,g67f3jh6yh9zz6intmi4rh3nk,2024-10-14T11:01:34Z,"","Taco Corp",0.772,0.81,5,-5.654,0,0.117,0.194,0.00398,0.126,0.36,104.996,4
7v3rmoy5jcn4h5UqwQyCM3,"Ginseng Strip 2002","Lavender","Yung Lean",2013-08-16,153999,71,g67f3jh6yh9zz6intmi4rh3nk,2024-10-19T16:29:55Z,"cloud rap","YEAR0001",0.601,0.712,1,-9.433,1,0.0436,0.0848,0,0.461,0.389,114.97,4
3ZaEs1O8BG581qYPHpQ8d6,"I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino)","I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino)","A$AP Rocky,Imogen Heap,Clams Casino",2023-08-18,190285,84,g67f3jh6yh9zz6intmi4rh3nk,2024-10-20T06:55:38Z,"rap,cloud rap,witch house","A$AP Worldwide/RCA Records",0.47,0.652,2,-9.629,1,0.0561,0.0831,0.0000408,0.175,0.104,141.981,4
2ruw2Kq8lgyqwemZik9bUg,"My Mom","Relapse: Refill","Eminem",2009-05-15,319866,58,g67f3jh6yh9zz6intmi4rh3nk,2024-10-23T05:39:59Z,"rap,hip-hop","Aftermath",0.812,0.88,1,-1.521,1,0.259,0.295,0,0.106,0.778,90.098,4
75IN3CtuZwTHTnZvYM4qnJ,"My Name Is","The Slim Shady LP","Eminem",1999-02-23,268400,75,g67f3jh6yh9zz6intmi4rh3nk,2024-10-23T13:12:56Z,"rap,hip-hop","Aftermath",0.869,0.68,1,-6.233,1,0.318,0.0416,0.00000112,0.0914,0.815,85.519,4
1W7zkKgRv9mrLbfdQ8XyH3,"Gangsta","Suicide Squad: The Album","Kehlani",2016-08-05,177028,74,g67f3jh6yh9zz6intmi4rh3nk,2024-10-25T23:01:49Z,"","Atlantic Records",0.439,0.447,10,-8.318,0,0.0436,0.111,0,0.303,0.11,121.48,4
2ZWlPOoWh0626oTaHrnl2a,"Ivy","Blonde","Frank Ocean",2016-08-20,249191,84,g67f3jh6yh9zz6intmi4rh3nk,2024-10-25T23:22:07Z,"","Boys Don't Cry",0.575,0.386,9,-9.584,0,0.037,0.785,0.000289,0.229,0.466,116.408,4
5TTGoX70AFrTvuEtqHK37S,"No. 1 Party Anthem","AM","Arctic Monkeys",2013-09-09,243131,88,g67f3jh6yh9zz6intmi4rh3nk,2024-10-26T10:50:35Z,"indie,garage rock","Domino Recording Co",0.505,0.698,0,-5.563,1,0.0297,0.33,0.0887,0.0966,0.599,115.013,4
2x8evxqUlF0eRabbW2JBJd,"Fluorescent Adolescent","Favourite Worst Nightmare","Arctic Monkeys",2007-04-22,183893,77,g67f3jh6yh9zz6intmi4rh3nk,2024-10-26T10:50:47Z,"indie,garage rock","Domino Recording Co",0.654,0.828,1,-5.377,0,0.0281,0.00146,0.000144,0.122,0.79,112.056,4
2Kb6ae8MMTkAUaA3UjI37N,"(Przerywnik)","Trójkąt warszawski","Taco Hemingway",2015-05-13,132050,43,g67f3jh6yh9zz6intmi4rh3nk,2024-10-26T11:31:36Z,"","Taco Corp",0.595,0.672,8,-12.643,1,0.333,0.443,0,0.431,0.723,88.318,4
21qg0IBZf8R12qHd9A3AA4,"Salvatore","Honeymoon","Lana Del Rey",2015-09-18,281093,78,g67f3jh6yh9zz6intmi4rh3nk,2024-10-29T18:40:47Z,"","Polydor Records",0.304,0.311,11,-9.647,0,0.0344,0.675,0.00195,0.12,0.115,117.68,4
1FvDJ9KGxcqwv1utyPL3JZ,"This Charming Man - 2011 Remaster","The Smiths","The Smiths",1984-02-20,162920,77,g67f3jh6yh9zz6intmi4rh3nk,2024-11-01T11:04:42Z,"nowa fala,madchester,jangle pop","WM UK",0.611,0.846,11,-5.9,1,0.0436,0.00509,0,0.0784,0.751,103.912,4
6CKoWCWAqEVWVjpeoJXyNH,"Shape Of My Heart","Ten Summoner's Tales","Sting",1993-03-01,279226,75,g67f3jh6yh9zz6intmi4rh3nk,2024-11-01T11:48:40Z,"soft rock","A&M",0.537,0.372,6,-10.08,0,0.0331,0.693,0.00107,0.083,0.244,83.94,4
7cNz65PfCatRXoX7QtqM2A,"National Anthem","Born To Die - The Paradise Edition","Lana Del Rey",2012-01-01,230520,69,g67f3jh6yh9zz6intmi4rh3nk,2024-11-11T09:31:32Z,"","Polydor Records",0.532,0.899,0,-5.935,0,0.244,0.531,0.000146,0.0957,0.436,85,4
4iZ4pt7kvcaH6Yo8UoZ4s2,"Snooze","SOS","SZA",2022-12-09,201800,88,g67f3jh6yh9zz6intmi4rh3nk,2024-11-11T10:11:01Z,"r&b","Top Dawg Entertainment/RCA Records",0.559,0.551,5,-7.231,1,0.132,0.141,0,0.11,0.392,143.008,4
0qL3JquOSa7ErWX3RXfUgo,"Habits","Habits (Demo)","Genevieve Stokes",2022-09-16,134865,66,g67f3jh6yh9zz6intmi4rh3nk,2024-11-11T11:09:42Z,"","Atlantic Records",0.666,0.291,9,-9.918,1,0.0341,0.865,0.00012,0.324,0.481,82.488,4
40sRwFjfrRnaTdYPJIg4CP,"Hometown","Blurryface","Twenty One Pilots",2015-05-15,234946,66,g67f3jh6yh9zz6intmi4rh3nk,2024-11-11T16:40:23Z,"","Fueled By Ramen",0.683,0.753,2,-5.564,0,0.0317,0.0577,0.00208,0.357,0.389,120.03,4
5ZNSQ6dWm13JPrfmRqMtQy,"EINECEIWŚO 008-1","1-800-OŚWIECENIE","Taco Hemingway",2023-09-21,128117,44,g67f3jh6yh9zz6intmi4rh3nk,2024-11-18T07:36:44Z,"","2020",0.783,0.759,6,-8.2,0,0.31,0.176,0,0.423,0.341,135.091,4
29zJSZwF7hcfMitUjnjgvm,"AGATS2 (Insecure) [with Nicki Minaj]","AGATS2 (Insecure) [with Nicki Minaj]","Juice WRLD,Nicki Minaj",2024-11-15,199073,59,g67f3jh6yh9zz6intmi4rh3nk,2024-11-30T00:47:33Z,"melodyjny rap,emo rap","Grade A Productions/Interscope Records",0.635,0.732,8,-4.159,0,0.0425,0.243,0,0.153,0.506,143.033,4
1Es7AUAhQvapIcoh3qMKDL,"Timeless (feat. Playboi Carti)","Timeless","The Weeknd,Playboi Carti",2024-09-27,256000,87,g67f3jh6yh9zz6intmi4rh3nk,2024-12-05T19:04:34Z,"rage rap","XO / Republic Records",0.769,0.722,11,-5.485,0,0.0507,0.0584,0.00000256,0.111,0.57,119.973,4
77qp2lzKsMmOeyKbtnoSVI,"„Tak to leciało!”","TTHE GRIND","Otsochodzi,Taco Hemingway,lohleq",2024-04-04,157720,65,g67f3jh6yh9zz6intmi4rh3nk,2024-12-14T09:57:26Z,"","2020",0.875,0.665,9,-7.061,0,0.229,0.0205,0,0.0897,0.936,134.992,4
4F7A0DXBrmUAkp32uenhZt,"Party Monster","Starboy","The Weeknd",2016-11-25,249213,78,g67f3jh6yh9zz6intmi4rh3nk,2024-12-14T23:17:12Z,"","Universal Republic Records",0.573,0.63,1,-8.389,1,0.105,0.189,0.0000231,0.259,0.218,77.525,4
7E8A5k5VOhPmt6pGPDJhxQ,"Bel Air","Born To Die - The Paradise Edition","Lana Del Rey",2012-01-01,237640,56,g67f3jh6yh9zz6intmi4rh3nk,2024-12-15T17:44:39Z,"","Polydor Records",0.346,0.42,2,-11.506,0,0.0298,0.864,0.0875,0.901,0.303,83.56,4
0xGQTpN4ESETtl1Sp6rzd2,"São Paulo (feat. Anitta)","São Paulo","The Weeknd,Anitta",2024-10-31,301623,80,g67f3jh6yh9zz6intmi4rh3nk,2024-12-15T19:17:54Z,"brazylijski pop,funk pop,funk carioca,funk","XO / Republic Records",0.574,0.659,5,-7.377,0,0.0768,0.0412,0.0002,0.0921,0.506,127.347,4
285pBltuF7vW8TeWk8hdRR,"Lucid Dreams","Goodbye & Good Riddance","Juice WRLD",2018-12-10,239835,85,g67f3jh6yh9zz6intmi4rh3nk,2024-12-15T21:16:33Z,"melodyjny rap,emo rap","Juice WRLD Mixtape / ISR P&D",0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,4
2QxekHjOYDnzNO5w8hu2D9,"Empty Out Your Pockets","The Party Never Ends 2.0","Juice WRLD",2024-11-30,135653,81,g67f3jh6yh9zz6intmi4rh3nk,2024-12-15T21:24:41Z,"melodyjny rap,emo rap","Grade A Productions/Interscope Records",0.74,0.718,8,-6.278,0,0.133,0.329,0,0.38,0.345,91.929,4
1CDQzbCz4KSQxHe7LMEgRM,"Houdini","The Death of Slim Shady (Coup De Grâce)","Eminem",2024-07-12,227032,77,g67f3jh6yh9zz6intmi4rh3nk,2024-12-15T22:13:59Z,"rap,hip-hop","Shady/Aftermath/Interscope Records",0.936,0.878,9,-2.798,0,0.0723,0.0283,0.00000231,0.0689,0.902,126.992,4
4bPsiRqWPFPgLiPQR7jNo4,"A Lesser Man","The Idol Episode 3 (Music from the HBO Original Series)","The Weeknd",2023-06-19,298616,54,g67f3jh6yh9zz6intmi4rh3nk,2024-12-17T21:21:27Z,"","XO / Republic Records",0.512,0.517,9,-8.464,0,0.0318,0.00982,0.000292,0.366,0.158,140.041,4
2KnuaZYoGzDoHiBTNYOTXG,"Billie Bossa Nova","Happier Than Ever","Billie Eilish",2021-07-30,196730,78,g67f3jh6yh9zz6intmi4rh3nk,2024-12-18T14:04:29Z,"","Darkroom/Interscope Records",0.895,0.389,7,-11.036,0,0.11,0.222,0.0346,0.105,0.549,110.023,4
1BJJbSX6muJVF2AK7uH1x4,"Move","Move","Adam Port,Stryv,Keinemusik,Orso,Malachiii",2024-06-07,177598,85,g67f3jh6yh9zz6intmi4rh3nk,2024-12-22T20:25:11Z,"afro house,house,melodyjny house","Keinemusik",0.727,0.782,8,-8.529,0,0.042,0.0563,0.336,0.225,0.655,119.992,4
4PhsKqMdgMEUSstTDAmMpg,"Often","Beauty Behind The Madness","The Weeknd",2015-08-28,249040,80,g67f3jh6yh9zz6intmi4rh3nk,2024-12-26T23:05:09Z,"","Universal Republic Records",0.572,0.631,7,-9.836,0,0.0476,0.222,0,0.135,0.0713,134.078,4
2LMkwUfqC6S6s6qDVlEuzV,"White Ferrari","Blonde","Frank Ocean",2016-08-20,248807,86,g67f3jh6yh9zz6intmi4rh3nk,2024-12-27T19:21:46Z,"","Boys Don't Cry",0.501,0.0958,0,-15.605,1,0.0433,0.77,0,0.298,0.204,108.741,4
2Rlso2ZNV0PaWwUYeeBYxx,"Peppers (feat. Tommy Genesis)","Did you know that there's a tunnel under Ocean Blvd","Lana Del Rey,Tommy Genesis",2023-03-24,248928,69,g67f3jh6yh9zz6intmi4rh3nk,2024-12-27T19:23:16Z,"","Polydor Records",0.478,0.526,4,-11.762,0,0.152,0.618,0.15,0.11,0.369,156.838,4
5m0eMnsWwzgGsUxe1mhFYR,"White Tee (with NO1-NOAH)","Life On Earth - EP","Summer Walker,NO1-NOAH",2020-07-10,211373,65,g67f3jh6yh9zz6intmi4rh3nk,2024-12-27T19:41:32Z,"r&b","LVRN/Interscope Records",0.791,0.366,1,-8.337,1,0.0966,0.744,0.00000724,0.106,0.335,124.878,4
4TsmezEQVSZNNPv5RJ65Ov,"Pon de Replay","Music Of The Sun","Rihanna",2005-08-29,246960,80,g67f3jh6yh9zz6intmi4rh3nk,2024-12-29T13:18:38Z,"","Def Jam Recordings",0.779,0.64,7,-8.415,1,0.159,0.000155,0.000766,0.101,0.499,99.017,4
5Uptvz6j1sjDKxidAcnH2L,"SI NO ES CONTIGO","SI NO ES CONTIGO","Cris Mj",2024-05-23,156000,82,g67f3jh6yh9zz6intmi4rh3nk,2024-12-29T13:20:45Z,"reggaeton chileno,trap chileno,reggaeton","Sonar LLC.",0.763,0.626,5,-5.637,0,0.0433,0.0859,0.225,0.205,0.78,100.02,4
2AwPXDmMeUJGt2Ro5Ea10G,"Save Yourself","A/B","KALEO",2016-06-10,273880,57,g67f3jh6yh9zz6intmi4rh3nk,2024-12-30T10:41:03Z,"","Elektra (NEK)",0.529,0.338,8,-8.608,1,0.035,0.515,0.00000926,0.124,0.111,120.436,4
7ne4VBA60CxGM75vw0EYad,"That’s So True","The Secret of Us (Deluxe)","Gracie Abrams",2024-10-18,166300,96,g67f3jh6yh9zz6intmi4rh3nk,2025-01-04T13:24:57Z,"","Gracie Abrams, under exclusive license to Interscope Records",0.554,0.808,1,-4.169,1,0.0368,0.214,0,0.159,0.372,108.548,4
1a7WZZZH7LzyvorhpOJFTe,"Wasted (feat. Lil Uzi Vert)","Goodbye & Good Riddance","Juice WRLD,Lil Uzi Vert",2018-12-10,258475,76,g67f3jh6yh9zz6intmi4rh3nk,2025-01-04T22:47:39Z,"melodyjny rap,emo rap","Juice WRLD Mixtape / ISR P&D",0.742,0.579,0,-5.024,1,0.202,0.0381,0,0.0952,0.502,144.994,4
0mEdbdeRFQwBhN4xfyIeUM,"Can't Tell Me Nothing","Graduation","Kanye West",2007-09-11,271600,81,g67f3jh6yh9zz6intmi4rh3nk,2025-01-06T15:27:54Z,"rap","Roc-A-Fella",0.587,0.62,5,-6.133,0,0.042,0.0122,0,0.82,0.106,79.928,4
1CxebLetK1dLJvRXlgHGXg,"Diva","I AM...SASHA FIERCE","Beyoncé",2008-11-17,200613,56,g67f3jh6yh9zz6intmi4rh3nk,2025-01-09T15:46:21Z,"","Music World Music/Columbia",0.875,0.551,6,-6.744,0,0.317,0.0488,0.00728,0.0537,0.861,146.092,4
7I8tomzL7OFXyGt1HAKyb9,"The Cut That Always Bleeds","Kid Krow","Conan Gray",2020-03-20,231920,65,g67f3jh6yh9zz6intmi4rh3nk,2025-01-10T21:29:28Z,"","Republic Records",0.494,0.414,0,-6.504,1,0.0314,0.592,0,0.0639,0.244,135.996,4
068AyhyvE67qMRsMXLqAnd,"Lady Killers II","Lady Killers II","G-Eazy",2024-03-17,297794,81,g67f3jh6yh9zz6intmi4rh3nk,2025-01-23T16:05:30Z,"","G-EAZY",0.673,0.567,7,-10.334,0,0.0322,0.0344,0.00506,0.151,0.497,136.005,4
1HsNvx56s4deQ0CCMsQWQL,"Don't Copy My Flow","Don't Copy My Flow","фрози,Mwizz,George Kipa",2024-06-28,172382,44,g67f3jh6yh9zz6intmi4rh3nk,2025-01-23T16:16:06Z,"","Ultra Records, LLC",0.397,0.81,11,-7.299,0,0.0549,0.0574,0.0000227,0.191,0.597,97.721,4
4mCf3vQf7z0Yseo0RxAi3V,"Desperado","ANTI (Deluxe)","Rihanna",2016-01-28,186466,70,g67f3jh6yh9zz6intmi4rh3nk,2025-01-31T18:32:00Z,"","Roc Nation / Rihanna",0.68,0.609,0,-5.222,0,0.044,0.323,0,0.102,0.325,94.35,3
6LCIDTgSgQtpzXTW5FpW12,"Islands (kompa pasión)","Islands (kompa pasión)","фрози,Tomo",2024-06-03,126494,72,g67f3jh6yh9zz6intmi4rh3nk,2025-02-01T12:09:47Z,"","Ultra Records, LLC",0.521,0.863,11,-7.245,0,0.0466,0.00325,0,0.593,0.445,97.065,4
6AI3ezQ4o3HUoP6Dhudph3,"Not Like Us","Not Like Us","Kendrick Lamar",2024-05-04,274192,96,g67f3jh6yh9zz6intmi4rh3nk,2025-02-06T21:15:26Z,"hip-hop,west coast rap","Kendrick Lamar, under exclusive license to Interscope Records",0.898,0.472,1,-7.001,1,0.0776,0.0107,0,0.141,0.214,101.061,4
2CGNAOSuO1MEFCbBRgUzjd,"luther (with sza)","GNX","Kendrick Lamar,SZA",2024-11-21,177598,93,g67f3jh6yh9zz6intmi4rh3nk,2025-02-13T09:10:24Z,"hip-hop,west coast rap,r&b","pgLang, under exclusive license to Interscope Records",0.707,0.575,2,-7.546,1,0.125,0.251,0,0.248,0.576,138.008,4
4v5kAh2wWyCSuKuhMJK8u6,"Long Way 2 Go","Cassie (U.S. Version)","Cassie",2006-08-07,220639,78,g67f3jh6yh9zz6intmi4rh3nk,2025-02-16T15:24:24Z,"","Bad Boy Records",0.589,0.655,8,-8.138,1,0.0488,0.057,0.000353,0.372,0.675,105.272,4
6jbYpRPTEFl1HFKHk1IC0m,"Like Him (feat. Lola Young)","CHROMAKOPIA","Tyler, The Creator,Lola Young",2024-10-28,278014,91,g67f3jh6yh9zz6intmi4rh3nk,2025-02-23T16:36:22Z,"","Columbia",0.392,0.555,4,-6.707,0,0.039,0.287,0.000253,0.13,0.191,96.063,3
040I32EKLxQrkuxQu1pqvT,"Saturn","SOS Deluxe: LANA","SZA",2024-12-20,186191,82,g67f3jh6yh9zz6intmi4rh3nk,2025-02-26T14:17:08Z,"r&b","Top Dawg Entertainment/RCA Records",0.557,0.577,1,-7.514,1,0.027,0.64,0,0.104,0.328,89.111,4
6Ql2mpc1EbGp0GI6CbaGT4,"vampire heart","vampire heart","Isak Roen,Key Kelly",2023-02-21,144000,62,g67f3jh6yh9zz6intmi4rh3nk,2025-02-28T20:29:49Z,"","Next Chapter Music",0.323,0.736,10,-5.823,0,0.0369,0.00132,0.869,0.0998,0.214,139.95,5
4yMMsS5QaEcsHZkKwdEyLv,"Love Potions","Cum n Cocaine","BJ Lips,princess paparazzi",2021-08-02,173168,80,g67f3jh6yh9zz6intmi4rh3nk,2025-03-08T22:26:25Z,"","BJ Lips",0.66,0.833,11,-5.837,1,0.0331,0.091,0,0.203,0.451,121.982,4
0nDfHusx7VcKDBno4QYfkg,"Money Pull Up","Money Pull Up","Blaiz Fayah,Maureen,Dj Glad",2024-10-11,128399,76,g67f3jh6yh9zz6intmi4rh3nk,2025-03-08T23:08:32Z,"shatta,dancehall,moombahton,ragga,zouk","CREEPY MUSIC",0.908,0.634,6,-7.596,0,0.186,0.373,0.0000364,0.0837,0.731,100.035,4
2CSRrnOEELmhpq8iaAi9cd,"Blind","SOS","SZA",2022-12-09,150720,74,g67f3jh6yh9zz6intmi4rh3nk,2025-03-11T18:17:36Z,"r&b","Top Dawg Entertainment/RCA Records",0.461,0.279,9,-11.776,0,0.0373,0.911,0,0.205,0.599,114.225,4
0iO2iCAjtX0t5duvczNQt6,"Oscar Winning Tears.","My 21st Century Blues","RAYE",2023-02-03,183653,81,g67f3jh6yh9zz6intmi4rh3nk,2025-03-11T18:21:28Z,"","Human Re Sources",0.522,0.42,5,-6.805,0,0.0997,0.448,0,0.137,0.326,141.693,3
4PMqSO5qyjpvzhlLI5GnID,"Good Days","SOS","SZA",2022-12-09,278480,83,g67f3jh6yh9zz6intmi4rh3nk,2025-03-11T18:42:11Z,"r&b","Top Dawg Entertainment/RCA Records",0.461,0.651,1,-8.81,0,0.0568,0.418,0.0000126,0.782,0.383,121.07,4
42SKTvz8CvqTEzmADF4nI5,"Tejano Blue","X's","Cigarettes After Sex",2024-07-12,234453,70,g67f3jh6yh9zz6intmi4rh3nk,2025-03-13T15:40:48Z,"dream pop","Partisan Records",0.538,0.461,4,-9.989,1,0.0379,0.533,0.557,0.116,0.268,81.997,4
1HJU78CRk4vxvjE5Cs1BCt,"Vidrado Em Você","Vidrado Em Você","Dj Guuga,Mc Livinho",2019-06-11,134769,78,g67f3jh6yh9zz6intmi4rh3nk,2025-03-15T08:31:27Z,"funk,piseiro,brega funk,brazylijski funk,arrocha,funk carioca","GR6 Music",0.844,0.925,2,0.303,1,0.1,0.14,0.00000767,0.109,0.589,159.929,4
2fmyrECK6bdfoGven0UMZx,"Naked","YOU","James Arthur",2019-10-18,233400,70,g67f3jh6yh9zz6intmi4rh3nk,2025-03-18T14:31:02Z,"soft pop","Columbia Local",0.525,0.61,6,-6.793,1,0.0404,0.084,0,0.0572,0.293,101.875,4
15xWRPHQMeqgdkGzInx3PY,"Falling Like The Stars","Falling Like The Stars","James Arthur",2019-05-10,212720,62,g67f3jh6yh9zz6intmi4rh3nk,2025-03-18T14:32:11Z,"soft pop","Columbia Local",0.296,0.351,6,-9.538,1,0.0352,0.823,0.00000145,0.11,0.19,177.06,3
